Time,AF3,AF4,F7,F3,F4,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,AF3_Delta,AF4_Delta,F7_Delta,F3_Delta,F4_Delta,F8_Delta,FC5_Delta,FC6_Delta,T7_Delta,T8_Delta,P7_Delta,P8_Delta,O1_Delta,O2_Delta,AF3_Delta2,AF4_Delta2,F7_Delta2,F3_Delta2,F4_Delta2,F8_Delta2,FC5_Delta2,FC6_Delta2,T7_Delta2,T8_Delta2,P7_Delta2,P8_Delta2,O1_Delta2,O2_Delta2
6000.0,-1.6355220079,-1.1964864731,0.2015352994,0.4914885163,0.29375404120000004,1.0519498587,0.9576100111,-0.3154480159,2.1005306244,4.4800038338,-0.3664292991,2.4492688179,0.5261766314999999,-1.6062097549,1.2020497322,2.6447776556,1.4113030881000002,1.4719081521000001,2.5774951577,1.4280019997999998,1.7603393793000004,0.6368329227,1.8941550255000001,2.2311735153,1.0796518028,2.6624183655,1.9061015248,2.1218983531,-0.6429985165499998,-1.7389539778,-1.0000528917000002,-0.2319525181999997,-0.6095357238999999,0.6088942886000006,-0.6111193299000004,0.15038354695,-2.19469076395,-5.133537352099999,-0.47758041325,-2.74836063385,-2.6110577285,-2.3447706103500003
6007.8125,-0.4334722757,1.4482911825,1.6128383875,1.9633966684,2.8712491989,2.4799518585,2.7179493904000003,0.3213849068,3.9946856499,6.7111773491,0.7132225037000001,5.1116871834,2.4322781563,0.5156885982,0.5590512156499999,0.9058236778000001,0.4112501964,1.2399556339000002,1.9679594338,2.0368962884000004,1.1492200494,0.78721646965,-0.30053573845000003,-2.9023638368,0.60207138955,-0.08594226834999974,-0.7049562037,-0.22287225724999996,-0.3872232958749999,-2.9514313042,-1.8177883550750005,-1.85167378185,-2.553388029325,-1.4153854995749997,-1.8846042454250005,-0.54897491635,-2.9124552011750002,-5.2125173807,-1.26706378165,-4.01867949965,-3.4321296512999995,-3.4709408432250006
6015.625,-0.5174195765999999,0.6151608825,1.0240356922,2.9713997841000004,4.2296729088,5.1257424355,3.2560501099,1.2589849234,1.4994591475,-1.3247238398,0.83771348,2.2773842812,-0.8837357759000001,-2.0519542694,0.42760314045,-3.2580849527999995,-2.22427362205,-2.2314394116,-2.52928090095,-1.40276899935,-2.00886911155,-0.46111691,-3.93075537685,-8.193861246099999,-1.4544757604999998,-5.3749406338,-4.958157777799999,-4.819983333350001,0.19414541125,-1.0141342580500001,-0.563376527275,-1.4368941933,-2.1292104124999995,-2.2930187555250003,-1.3187403678999998,-0.6903936062,-0.4294243157000001,0.24987870457499994,-0.292061038325,-0.5036848299500002,-0.667332544925,-1.0304130315750002
6023.4375,0.4217340052,-5.0678787231,-2.8357088566,-2.4994821548,-2.187312603,-0.3255861402,-1.2997888327,-0.6008489132,-3.8668251038,-9.6765451431,-2.1957290173,-5.638194084199999,-7.484037399299999,-9.1242780685,0.94734203815,-1.1224448383,-0.7155028581499999,-1.6338327527000005,-2.2904613912,-2.5491412226500003,-1.4882606864,-0.5935707427500001,-1.1593843698500002,-2.40260642765,0.01794931289999996,-1.09331192825,-2.0396212935499998,-2.2836983204,-0.09537389872500003,4.66300854085,3.1115786135250003,3.5353530943,4.05740094185,2.0960082114,2.8622508645250004,1.57944726945,4.699700474775001,7.647221207599999,3.7688194513749997,6.844959378275,5.366749525074999,5.1116157025
6031.25,1.3772644997,-1.6297287941,-0.4069700241,-0.2962657213,-0.3512498736,0.0274599902,0.27952873710000004,0.0718434379,-0.8193095922,-6.1299366951,0.8736121057999999,0.0907604247,-4.962978363,-6.6193509102,0.236855343,6.0679321289,3.998883605,4.839266777,5.585520982749999,2.7892474234500004,3.7156326175,2.6977776289,5.4686455727,7.1005811691,6.08316314225,8.31497812275,5.77534127235,5.403248071649999,-1.248727828275,4.1373207420249996,2.5448835492,3.72144693135,4.264591187225,2.9069197718250006,2.513009607775,2.038876000775,3.4342321455250002,6.166901439425,3.4452123344250003,4.545416854349999,5.542818754900002,6.054557561875002
6039.0625,0.8954446912,7.0679855347,5.1620583534,7.1790513992,8.9837293625,5.2529087067,6.1314764023000015,4.7947063446,7.0704660416,4.5246171951,9.9705972672,10.9917621613,4.0666451454,1.6822180748,-1.5501136184000002,7.15219664575,4.37426424025,5.809061109999999,6.23872098325,3.2646983210000005,3.53775852915,3.4841812588,5.7090799212,9.9311964512,6.9083739817500005,7.99752178045,9.04601621625,9.82541680335,0.07109347729999999,-1.7557401657249998,-1.397913038725,-1.996024370175,-2.42745387555,-1.4183183461750002,-1.6824277341500002,-1.3774941563499998,-2.14114880565,-1.81884789465,-2.8839878440250004,-3.1592679024000003,-1.2668814658999998,-0.33960413932500044
6046.875,-1.7229627371,12.6746644974,8.3415584564,11.321856498699999,12.1261920929,6.5568566322000015,7.3550457954,7.040205955499999,10.5988502502,13.7324562073,14.6903600693,16.0858039856,13.1290540695,13.031482696500001,0.3790422976,2.5564517974500003,1.20305752755,0.8472180366500006,0.7306132316500005,-0.047389268900000385,0.3507771491999998,-0.05721068380000016,1.1863479614,3.4628853798000003,0.3151874541999993,1.99644231795,3.2415783405500003,4.724039792999999,1.493037015225,-4.431542754175,-2.69744217395,-3.7999041378249987,-3.958951279525,-2.0981110604500004,-2.0959704816,-2.457094000625,-3.4890607297000003,-6.414407730125,-4.686511352675,-4.708990048624999,-6.050095200525002,-6.59838581085
6054.6875,1.6535292864,12.1808891296,7.5681734085,8.8734874725,10.444955825800001,5.1581301689,6.8330307007,4.680284977,9.4431619644,11.4503879547,10.600972175599999,14.9846467972,10.5498018265,11.130297660799998,1.43596041205,-1.7108888625999998,-1.0206201076499997,-1.7907471656499996,-1.6791815758000004,-0.9315237999000004,-0.6541824340499995,-1.4300067424499998,-1.2690415381999998,-2.8976190090500005,-2.4646487236000003,-1.420458316799999,-3.0541741848000004,-3.3713548183500004,-1.199799641975,-3.5755717157999998,-1.7355952859000001,-1.6187151670250006,-2.6394597888000004,-0.9416635334249998,-1.5588887334000001,-0.8292412161999998,-2.1349481344,-3.524376392375,-1.5991662740499994,-2.9141427278500003,-3.3384597897749995,-4.167918503274999
6062.5,1.148958087,9.2528867722,6.3003182411,7.7403621674,8.7678289413,4.6938090324,6.0466809273000015,4.1801924706,8.0607671738,7.937218189199999,9.7610626221,13.244887352000001,7.0207056999,6.2887730598000005,-2.02055698635,-4.59469163415,-2.2681330442500003,-2.3902122974000006,-4.54830634595,-1.93071633575,-2.7670003176,-1.7156931161999998,-3.0835483074,-3.58586740495,-2.8831450939,-3.83184313775,-3.4353412389999995,-3.6117972135499983,-1.61834552885,-1.6535628438249999,-0.9101890474500004,-0.9318679646,-2.8769239187,-1.323611736275,-2.0279052853750006,-0.9982117414749999,-2.0247437954250005,-1.4596023559249995,-1.4865933060749998,-2.069778919225001,-0.3982630371999998,0.901172876375
6070.3125,-2.3875846863,2.9915058613,3.03190732,4.0930628777,1.3483431338999998,1.2966974973999998,1.2990300655,1.2488987446,3.2760653496,4.2786531448,4.8346819878,7.3209605217,3.6791193485,3.9067032337,-1.80073064565,-5.01801455025,-2.84099820255,-3.6544830948500002,-7.433029413200001,-3.57874727245,-4.7099930048,-3.4264302254000003,-5.318529129050001,-5.8168237209,-5.437835335750001,-5.5600161552500005,-3.8507002592000004,-1.5690090656000002,1.86616003515,0.9305345416000002,0.08004918694999996,-0.4552910328249995,0.2774693966000004,-0.35625702145000016,0.0963667631249998,-0.2376801371499999,-0.4077945947749999,-1.52770900725,-0.4921864867500001,-0.40214970707500003,-0.4909930229000006,0.2186571359749996
