title:id12_s1_pwd_lq, start timestamp:1581574835.083313, stop timestamp:1581574852.343403, headset type:EPOCPLUS, headset serial:4A2C1058, headset firmware:633, subject name:lujain edrees, channels:150, sampling rate:eeg_128;mot_32;pm_0.1;pow_8, samples:2213      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1581574835.083313,102.000000,0.000000,4200.512695,4202.948730,4203.077148,4207.563965,4206.666504,4199.487305,4196.538574,4202.051270,4200.641113,4217.563965,4203.846191,4216.410156,4200.641113,4205.897461,2533.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.091023,103.000000,0.000000,4200.256348,4201.153809,4202.692383,4204.615234,4204.230957,4199.615234,4196.410156,4198.846191,4195.897461,4212.692383,4204.358887,4216.922852,4199.743652,4207.948730,2651.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.098832,104.000000,0.000000,4197.948730,4201.538574,4205.128418,4205.897461,4207.563965,4199.230957,4200.641113,4197.948730,4201.153809,4207.948730,4204.358887,4217.307617,4200.000000,4210.769043,2548.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,26.000000,0.000000,0.690024,0.174683,-0.686829,0.147034,0.983413,0.044434,-0.001465,-72.675667,-139.818420,23.178453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.106542,105.000000,0.000000,4198.333496,4202.820313,4207.051270,4206.922852,4207.692383,4199.743652,4199.487305,4200.128418,4204.230957,4213.077148,4207.692383,4216.666504,4204.871582,4208.974121,2281.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.114352,106.000000,0.000000,4200.897461,4200.000000,4206.025879,4205.641113,4205.256348,4201.794922,4197.563965,4199.743652,4201.410156,4219.230957,4209.615234,4217.436035,4210.641113,4214.102539,2533.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.122161,107.000000,0.000000,4201.153809,4195.897461,4204.871582,4206.538574,4209.358887,4202.692383,4196.666504,4197.051270,4201.538574,4217.692383,4210.512695,4217.307617,4207.436035,4218.974121,2651.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.129971,108.000000,0.000000,4199.871582,4192.436035,4203.717773,4204.871582,4209.743652,4201.538574,4191.922852,4193.846191,4199.358887,4217.179688,4207.051270,4209.871582,4197.307617,4209.871582,2548.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,27.000000,0.000000,0.690100,0.174622,-0.686768,0.147034,0.989761,0.050782,-0.008301,-71.180283,-138.472565,23.477531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.137781,109.000000,0.000000,4200.000000,4189.615234,4202.051270,4202.307617,4203.846191,4200.256348,4188.461426,4190.384766,4196.794922,4219.230957,4200.512695,4203.717773,4195.128418,4203.205078,2281.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.145491,110.000000,0.000000,4201.666504,4186.794922,4200.384766,4200.128418,4200.512695,4198.846191,4188.974121,4189.487305,4196.025879,4210.897461,4197.820313,4205.641113,4196.538574,4206.025879,2533.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.153301,111.000000,0.000000,4201.666504,4181.153809,4197.436035,4194.743652,4197.179688,4192.179688,4184.487305,4184.871582,4187.179688,4199.358887,4193.974121,4203.717773,4189.743652,4201.025879,2651.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.161110,112.000000,0.000000,4200.384766,4173.717773,4193.589844,4192.948730,4193.077148,4187.179688,4180.897461,4181.410156,4180.897461,4195.897461,4186.538574,4194.743652,4182.692383,4191.282227,2548.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,28.000000,0.000000,0.690088,0.174377,-0.686829,0.147095,0.986343,0.050294,-0.001465,-72.675667,-137.874420,23.178453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008894,0.011880,0.007640,0.003272,0.005729,2.568888,0.426084,0.339473,0.223174,0.175327,0.323125,0.115071,0.112799,0.042188,0.057881,0.555521,0.211396,0.163543,0.116729,0.070786,0.973851,0.326108,0.423218,0.299550,0.151093,0.407051,0.124239,0.085843,0.157500,0.070549,0.517368,0.187748,0.156217,0.228607,0.202997,0.719308,0.230623,0.389452,0.273774,0.156900,1.193364,0.466114,0.369703,0.281770,0.133997,1.730161,0.543899,0.196754,0.435905,0.205303,1.308031,0.360804,0.163860,0.190263,0.164678,1.121022,0.268729,0.187635,0.120451,0.107772,2.725041,0.641029,0.266750,0.231540,0.188034,2.641089,0.681504,0.334428,0.195542,0.114784
1581574835.168920,113.000000,0.000000,4200.128418,4174.230957,4193.846191,4197.563965,4195.769043,4193.589844,4184.358887,4189.358887,4189.102539,4197.051270,4184.871582,4195.384766,4185.769043,4190.641113,2281.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.176730,114.000000,0.000000,4200.769043,4178.846191,4198.461426,4197.820313,4198.717773,4194.487305,4186.922852,4196.025879,4194.615234,4200.897461,4192.436035,4198.333496,4193.333496,4193.333496,2533.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.184540,115.000000,0.000000,4201.666504,4176.794922,4200.000000,4195.256348,4193.717773,4190.897461,4186.025879,4189.358887,4189.743652,4201.025879,4195.384766,4195.128418,4192.436035,4191.538574,2651.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.192350,116.000000,0.000000,4201.153809,4170.641113,4197.820313,4193.974121,4190.769043,4194.102539,4184.102539,4184.102539,4188.205078,4200.000000,4191.410156,4192.179688,4185.641113,4189.743652,2548.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,29.000000,0.000000,0.690041,0.174377,-0.686890,0.147034,0.981949,0.042969,-0.020020,-73.871979,-137.575348,20.935377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.200160,117.000000,0.000000,4199.743652,4172.179688,4199.230957,4190.641113,4193.461426,4193.461426,4183.589844,4187.436035,4188.205078,4203.461426,4185.512695,4189.871582,4184.358887,4186.410156,2281.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.207870,118.000000,0.000000,4199.743652,4175.641113,4197.436035,4190.128418,4189.487305,4183.717773,4182.307617,4182.563965,4182.820313,4198.333496,4182.307617,4186.794922,4185.000000,4183.974121,2533.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.215680,119.000000,0.000000,4202.436035,4171.922852,4190.000000,4190.769043,4183.077148,4183.589844,4176.153809,4172.307617,4178.974121,4185.256348,4182.179688,4185.256348,4179.871582,4184.230957,2651.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.223490,120.000000,0.000000,4202.307617,4171.153809,4190.384766,4192.179688,4188.461426,4191.025879,4176.410156,4177.051270,4181.922852,4183.461426,4185.128418,4187.820313,4179.743652,4186.025879,2548.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,30.000000,0.000000,0.690088,0.174377,-0.686829,0.147095,0.980972,0.034668,-0.002930,-75.217819,-136.977188,24.972916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.231299,121.000000,0.000000,4199.358887,4176.282227,4201.538574,4199.487305,4193.974121,4188.717773,4185.512695,4188.205078,4186.153809,4189.487305,4188.205078,4186.666504,4187.692383,4185.641113,2281.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.239109,122.000000,0.000000,4199.615234,4178.974121,4201.666504,4203.974121,4188.974121,4187.436035,4186.666504,4186.922852,4183.846191,4193.333496,4187.820313,4185.256348,4186.282227,4184.615234,2533.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.246919,123.000000,0.000000,4202.436035,4171.922852,4189.615234,4194.615234,4180.897461,4188.333496,4176.025879,4176.922852,4175.897461,4191.666504,4186.410156,4186.538574,4177.051270,4184.102539,2651.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.254629,124.000000,0.000000,4202.948730,4164.230957,4189.230957,4190.000000,4180.128418,4184.230957,4173.333496,4176.538574,4174.102539,4184.102539,4185.769043,4184.102539,4175.384766,4183.205078,2548.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,31.000000,0.000000,0.690088,0.174377,-0.686829,0.147095,0.992203,0.036622,-0.000977,-71.778442,-137.575348,22.879377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.262439,125.000000,0.000000,4200.128418,4166.538574,4195.128418,4198.333496,4184.102539,4183.077148,4181.410156,4181.410156,4177.820313,4179.871582,4179.358887,4182.051270,4177.820313,4182.948730,2281.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.270248,126.000000,0.000000,4198.717773,4174.871582,4194.102539,4200.769043,4191.666504,4192.692383,4188.717773,4183.205078,4180.897461,4187.179688,4179.102539,4188.717773,4179.102539,4186.153809,2533.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.277958,127.000000,0.000000,4200.256348,4183.077148,4192.179688,4199.230957,4199.615234,4202.179688,4189.871582,4183.461426,4184.230957,4196.282227,4192.692383,4198.589844,4182.436035,4193.589844,56.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.285768,0.000000,0.000000,4200.897461,4186.153809,4196.410156,4201.538574,4203.846191,4201.922852,4192.436035,4187.051270,4191.282227,4203.717773,4201.282227,4201.025879,4193.589844,4200.512695,1475.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.689992,0.174622,-0.686890,0.146973,0.994156,0.033204,-0.001465,-71.778442,-138.323029,21.383993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010682,0.009832,0.008119,0.002896,0.005645,4.292529,0.452706,0.305258,0.207706,0.175447,0.569983,0.146501,0.115392,0.040803,0.065523,0.939716,0.203742,0.145122,0.107855,0.069161,1.075305,0.270926,0.373321,0.256085,0.145802,0.452450,0.105789,0.067303,0.132110,0.068403,0.595916,0.166889,0.133072,0.212659,0.191075,0.855636,0.230758,0.368283,0.260979,0.152910,1.403019,0.454415,0.374288,0.237070,0.126953,1.941723,0.644888,0.220307,0.376932,0.200303,2.004386,0.402700,0.174967,0.164023,0.153145,1.852155,0.297032,0.171944,0.097634,0.096016,4.803963,0.890958,0.277678,0.209219,0.183891,4.792911,0.936016,0.327986,0.162950,0.107753
1581574835.293578,1.000000,0.000000,4201.025879,4187.307617,4201.282227,4203.846191,4206.666504,4201.538574,4196.025879,4189.615234,4193.974121,4208.077148,4200.769043,4201.282227,4196.153809,4198.974121,2096.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.301388,2.000000,0.000000,4200.256348,4186.538574,4199.871582,4202.051270,4205.384766,4201.922852,4195.128418,4193.077148,4193.717773,4203.589844,4200.000000,4200.384766,4186.410156,4195.256348,0.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.309198,3.000000,0.000000,4199.743652,4188.333496,4199.743652,4202.051270,4203.717773,4200.384766,4194.487305,4197.563965,4197.563965,4202.179688,4202.436035,4199.871582,4189.230957,4198.205078,2957.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.317008,4.000000,0.000000,4200.384766,4186.666504,4199.615234,4201.922852,4203.974121,4198.974121,4190.000000,4195.000000,4194.871582,4201.794922,4203.974121,4201.666504,4194.743652,4197.692383,3210.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,0.000000,0.690084,0.174805,-0.686829,0.146606,0.999039,0.046387,-0.004883,-72.825211,-136.528580,23.776608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.324817,5.000000,0.000000,4201.538574,4174.358887,4195.641113,4197.820313,4195.512695,4196.410156,4181.153809,4187.820313,4184.230957,4196.666504,4193.974121,4198.205078,4181.282227,4185.000000,2014.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.332527,6.000000,0.000000,4200.641113,4171.410156,4193.461426,4195.769043,4188.461426,4193.846191,4182.563965,4188.077148,4185.641113,4198.333496,4190.000000,4194.358887,4181.025879,4183.077148,2673.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.340337,7.000000,0.000000,4199.615234,4184.487305,4200.256348,4200.512695,4201.025879,4198.589844,4189.743652,4193.974121,4196.794922,4204.743652,4205.384766,4199.230957,4204.615234,4201.282227,2529.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.348147,8.000000,0.000000,4201.282227,4183.717773,4201.922852,4202.820313,4208.333496,4202.436035,4187.051270,4191.410156,4196.153809,4202.820313,4209.615234,4203.077148,4209.487305,4206.922852,2722.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,0.000000,0.690179,0.174927,-0.686768,0.146301,0.979019,0.048341,-0.010254,-72.227051,-137.874420,22.131685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.355957,9.000000,0.000000,4201.153809,4170.128418,4198.077148,4196.410156,4198.077148,4198.205078,4188.461426,4190.000000,4196.153809,4204.102539,4201.538574,4202.179688,4199.358887,4195.384766,2502.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581574835.363767,10.000000,0.000000,4200.000000,4178.974121,4201.153809,4197.948730,4199.743652,4201.794922,4201.538574,4201.794922,4206.538574,4215.641113,4211.538574,4207.307617,4206.282227,4200.512695,2540.000000,4.000000,,,,0.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
