Time,AF3,AF4,F7,F3,F4,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,AF3_Delta,AF4_Delta,F7_Delta,F3_Delta,F4_Delta,F8_Delta,FC5_Delta,FC6_Delta,T7_Delta,T8_Delta,P7_Delta,P8_Delta,O1_Delta,O2_Delta,AF3_Delta2,AF4_Delta2,F7_Delta2,F3_Delta2,F4_Delta2,F8_Delta2,FC5_Delta2,FC6_Delta2,T7_Delta2,T8_Delta2,P7_Delta2,P8_Delta2,O1_Delta2,O2_Delta2
6000.0,0.1331477463,3.4222402573000004,1.5857094526,3.3440418243,0.5197887421,0.8287445903,1.0610485077,1.4298945665,1.2687247992,-0.1464883834,3.3954496384,5.0446639061,1.5801395178,2.7186636925,0.6747353374999999,-11.408240318299999,-5.1159423589,-9.7737493515,-4.336323499700001,-6.6815926433,-5.4516401290999985,-6.844648480399999,-7.355645537400001,-8.653185650700001,-6.4235320092,-9.0580191612,-11.2592824698,-9.788025379199999,-0.2068926543,3.848302364350001,2.07892984145,3.7407169342000017,1.1971979141499998,2.67738279705,2.3773350715499992,2.2958801389000003,2.156757056700001,2.3301056846999995,1.1569256782999997,4.456527233100001,3.5063225627500003,3.1969025135000004
6007.8125,0.8078830838,-7.986000061,-3.5302329063,-6.4297075272000015,-3.8165347576,-5.852848053,-4.3905916214,-5.4147539139,-6.086920738200001,-8.799674034099999,-3.0280823708,-4.0133552551,-9.679142952000001,-7.0693616867,0.4678426832,-7.55993795395,-3.03701251745,-6.033032417299999,-3.13912558555,-4.00420984625,-3.07430505755,-4.5487683415,-5.1988884807,-6.323079966,-5.266606330899999,-4.6014919281,-7.75295990705,-6.591122865700001,-0.5627606976749999,9.000744104375,4.205951094575,7.853310585025,3.380117148175,5.629578560625,4.654361188425,5.4064270258,5.6843467354750015,6.952241204675,4.3132513762,7.542293071725,8.98205006125,7.696228146549999
6015.625,1.0688331127,-11.697635650599999,-4.4883155823,-8.7220230103,-5.758462429,-7.1796751022,-5.0875616074000005,-7.6676421165,-9.1290521622,-12.7926483154,-7.137763023400002,-4.1583199501,-13.925780296300001,-10.4635820389,-0.45078605785,6.59324789045,3.2959598302499997,5.93287181855,2.42391079665,4.57756447795,3.8570822477499997,3.9682055712,4.01304793355,5.25129675865,2.2029707432,6.026566982249999,6.704817652700001,5.6044309139,-0.6678861305,9.882938146575,4.11641940475,8.0104289055,4.1396178007,5.649925395825001,4.3648349047,6.079296857075001,6.855039209149999,8.517482709125,6.171864509600001,6.186096549025001,10.3498624265,8.61260807515
6023.4375,-0.0936890319,5.2004957199,3.0616867542,5.4360361099,1.0312868357,3.3022809029,3.3235728741000004,2.5216572285,1.9391751289,1.7029194832,1.3778591156,8.0397787094,3.7304923534,4.1395001411,-0.8679295778,12.205938339200001,5.1958262920500005,9.9878253937,5.1401100158499995,7.295640945400001,5.65536475185,7.60982537265,8.511189937600001,10.71188545225,7.0771226883,7.77070116995,12.946764945950001,10.6340932846,0.28206242247499996,-4.58904513435,-2.4273087428749998,-4.2586066722750004,-1.5254550092,-3.2669229209750004,-2.8748850748000003,-2.5740804597999998,-2.4501097202,-3.429794967175,-1.106283843525,-4.83364883065,-4.487505376325,-3.84579087885
6031.25,-0.6670260429,12.7142410278,5.9033370018,11.2536277771,4.5217576027,7.4116067886,6.2231678963,7.5520086288,7.893327713,8.6311225891,7.016482353200001,11.3830823898,11.967749595599999,10.804604530299999,0.1133387871,-2.5848423782500003,-1.5586576555,-2.584341526,-0.62699922175,-1.956281364,-1.89268790185,-1.1799553484,-0.8871715068499999,-1.6082931757,-0.009596943849999984,-3.64073067905,-2.27019309995,-2.0871508438,0.7974804788500001,-10.591461420025,-4.839473128324999,-9.074811100975,-4.361394047725,-6.95532536505,-5.504993081125,-6.839420318575,-7.398483276375001,-9.077482461925,-5.036561727525001,-7.687407016725,-11.244358062725,-9.168947100625
6039.0625,0.1329885423,0.0308109634,-0.0556285568,0.2673530579,-0.2227116078,-0.6102818251,-0.4618029296,0.1617465317,0.1648321152,-1.5136668681999998,1.3586652279,0.7583173513,-0.8098938465000001,-0.0348015465,0.7270313799,-8.97698450085,-4.4831199646,-8.161796808250001,-3.5826780796,-6.615009784700001,-5.3546214104,-6.069015264500001,-6.2857766151500005,-7.4430794716,-2.9960007667500004,-7.6041128635,-9.5419511795,-7.70380091665,0.07421606592499999,0.7620669547250002,0.413672367125,0.6720079779249999,-0.04601589590000005,0.1345587373,0.35122589765000023,-0.17992712554999998,-0.3579926491000001,0.10789847374999983,0.2910093069,1.4979386031750002,0.2579028010250001,0.559654595325
6046.875,0.7870367169,-5.2397279739,-3.0629029274,-5.0699658394,-2.6435985565,-5.8184127808,-4.4860749245,-4.5860219002,-4.6782255173000005,-6.2550363541,1.0244808197,-3.8251433372,-7.1161527634000015,-4.602997303,0.26177091895,-1.0607084688,-0.7313129212500001,-1.24032557015,-0.7190310135500001,-1.6871638894,-1.1902361065499998,-1.5398095994999998,-1.60315680505,-1.3924962282000002,0.57242166995,-0.6448534726999999,-1.7543874978999998,-0.9678416531499999,-0.553963481875,6.49860090015,3.3596445918000004,6.201549410825,2.608226209875,5.024496436125,4.01804955305,4.8594148755,4.9971575141,4.9213228524,2.1506673097499998,5.8620147704750005,6.8275601268,5.56661885975
6054.6875,0.6565303802,-2.0906059742,-1.5182543993000002,-2.2132980824,-1.6607736349000002,-3.9846096039,-2.8422751427,-2.9178726673,-3.0414814949,-4.2986593246,2.5035085678,-0.5313895941,-4.3186688423,-1.9704848528,-0.38089558385,4.02021729945,2.236169219,4.2413020133999995,1.6337743401499998,3.43398308755,2.6814776957,3.6498144865,3.70853841305,2.3995662332,1.30533385275,4.11991667745,4.1131690741,3.42943680285,-0.297236446275,2.9314474193499995,1.6390883876000002,3.1656457185999995,1.240245897325,2.57558104395,1.9627414420500002,2.880497820675,2.95610415935,1.648176416725,1.043510377425,2.965645343075,3.022826612,2.5115162572
6062.5,0.0252455492,2.800706625,1.4094355106,3.4126381874,0.6239501238,1.0495533943000002,0.8768804669,2.7136070728,2.7388513088,-1.4559038877,3.6351485252,4.4146900177,1.1101853848,2.2558763027,-0.3327019736,4.8021863698999985,2.54686385395,5.09096586705,1.7614607811,3.4639981985,2.73524677755,4.22118604185,4.30905151365,1.90385660525,2.6594424248,5.28643721345,4.291265726100002,4.05519086125,0.47374845945,-1.3299617767249998,-0.9373153448000002,-1.840985417375,-1.267069488775,-2.62092119455,-1.5886372513999998,-3.109643757325,-3.40986567735,-1.6555618047999998,0.4282276630499999,-0.2275434732249999,-2.58483922485,-1.302808761575
6070.3125,-0.008873566999999999,7.5137667656,3.5754733086000003,7.968633651699999,1.8621479273,2.9433867931,2.6282184124000003,5.5244994163999985,5.5766215324,-0.4909461141,7.8223934174,10.0414848328,4.2638626099,6.1398968697,0.56660133505,1.360293746,0.3615385293999999,0.5593311786500001,-0.9003646374,-1.80785930155,-0.4957968071,-2.56947302815,-3.11119294165,-0.9115573764,2.16178917885,3.664829731,-1.0565093756,0.8238192796999999,0.256476506575,-1.6662283539749994,-1.1762247979750002,-2.6427343487749995,-0.8311546743000001,-2.0357402563,-1.3425911665,-3.2251853049,-3.3211996555,0.5656467974499999,-1.0457620621,-2.433215707575,-1.4752701521000005,-1.426306754375
