Time,AF3,AF4,F7,F3,F4,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,AF3_Delta,AF4_Delta,F7_Delta,F3_Delta,F4_Delta,F8_Delta,FC5_Delta,FC6_Delta,T7_Delta,T8_Delta,P7_Delta,P8_Delta,O1_Delta,O2_Delta,AF3_Delta2,AF4_Delta2,F7_Delta2,F3_Delta2,F4_Delta2,F8_Delta2,FC5_Delta2,FC6_Delta2,T7_Delta2,T8_Delta2,P7_Delta2,P8_Delta2,O1_Delta2,O2_Delta2
2000.0,-0.4316676259,-10.0491762161,-2.7098715305,-4.4964427948,-3.6332917213,-2.8339962959,-3.5607404709,-7.5686240196,-10.7512226105,-13.3495502472,-4.3893299103,-5.7963256836,-5.5628228188,-5.2719335556,-0.043582111599999966,4.1575651169,0.9819988012,2.6934349537,-0.7592115402999999,-0.4418594837000001,1.0362226963,4.592954874,3.8477525710999982,-3.4605121612000005,-0.9770941734000004,5.178671062,-3.6232247352,0.6330313683000002,0.20769169555,-0.2222447395499998,-0.23933392760000005,-1.0430968999999997,0.4916417599499998,0.19267499444999991,-1.2352005243000002,-2.85823249815,-0.4397975205999991,6.471258401799999,1.9351751804,-1.2998921275000002,5.4588563442,1.4920144080500002
2007.8125,-0.4752497375,-5.8916110992,-1.7278727293,-1.8030078411,-4.3925032616,-3.2758557796,-2.5245177746,-2.9756691456,-6.9034700394,-16.8100624084,-5.3664240837,-0.6176546216,-9.186047554,-4.6389021873,0.16410958395,3.93532037735,0.7426648736,1.6503380537,-0.2675697803500001,-0.2491844892500001,-0.19897782800000008,1.73472237585,3.4079550505,3.0107462406,0.958081007,3.8787789344999997,1.835631609,2.1250457763500004,0.16107420437499995,-1.7846593857,-0.6259510219,-1.7615494131999998,0.3505315780999998,0.09044611452499997,-1.4194038510249998,-3.7902498841,-1.7969073056999996,5.0843827128,1.4019247889250002,-2.680939674375,4.6205180286999985,0.611994236675
2015.625,-0.103448458,-2.1785354614,-1.2245417833,-1.1957666874,-4.168431282,-3.3323652744,-3.9586961269,-4.0991792679,-3.9353125095,-7.3280577660000015,-2.4731678963,1.9612321854,-1.8915596008,-1.0218420029000002,0.27856629715,0.5882463455,-0.2699032425999999,-0.8296638726999997,-0.05814838410000034,-0.2609672546500001,-1.80258500575,-2.9875448942,0.2539379597,6.708253264400001,1.8267554044499998,-0.1832082867500001,5.617811322200001,1.85701984165,-0.12295236067500001,-2.342001199725,-0.168898150325,-0.8970526158750001,0.4144072532500001,0.417663156975,0.4177768230250001,-0.70445907115,-1.6477449536500002,-0.8038402795499997,0.1386075535000001,-2.0986548960499998,0.26877057550000005,-0.6398449093000002
2023.4375,0.0818828568,-4.7151184082,-2.2676792145,-3.4623355865,-4.508800029800001,-3.7977902889,-6.1296877861,-8.950758934,-6.39559412,-3.3935558796,-1.7129132748,-0.9840711951,2.0495750904,-0.924862504,-0.0817951374,-0.7486820221000001,0.40486857295,-0.14376717805000006,0.56124472615,0.5861418246999999,0.6365758180500001,0.3258042335500002,0.1124651431999999,1.4030656815000002,1.235296114,-0.3185308576,2.37317276,0.84535595775,-0.30996895210000003,0.6087486743999999,1.4482525289250001,1.7708033323,1.6563226580750003,1.76724642515,3.8261361718,5.73884814975,2.6906007527999996,-2.7676971256500007,0.4789190292500001,1.0849129110500002,-2.2345753908000003,0.13158690929999994
2031.25,-0.2670387328,-3.6758995056,-0.4148046374,-1.4833010435,-3.0459418297000003,-2.160081625,-2.6855444908,-3.4475708008,-3.7103822231,-4.521926403,-0.0025756683,1.3241704702,2.8547859192,0.6688699126,-0.34137160705,1.8057436943,2.62660181525,2.7119427919,3.2544969320500003,3.27352559565,5.84968733785,8.490151405299999,5.6351394653,1.1728590130999996,2.78459346295,1.98661753535,1.1486605406,2.12019366025,0.14948589169999998,0.24816703797499995,-0.4957394302,-0.25590610505,0.2931122929000001,0.09435285630000012,-0.06994295120000005,-0.4003823995500002,0.30800765752500003,0.398458689425,-0.8928783076000001,-1.20676261185,-1.988481894125,-1.06659942865
2039.0625,-0.6008603573,-1.1036310196,2.985524416,1.9615499973,2.0001938343,2.7492609024,5.569686889600001,8.0295438766,4.8746848106,-1.0478378534,3.8562736511,2.9891638756,4.3468961716,3.3155248165,0.21717664600000003,-0.2523479461500002,-0.5866102874499999,-0.6555793881499999,1.14746931195,0.7748475373000001,0.49668991565,-0.4749605655500002,0.7284804582500001,2.19998306035,-0.5504605012,-2.7320560813,-1.6037910282499999,-1.28784289955,0.54616207445,-1.093526721,-3.394474744825,-3.10597264765,-3.2383630275749997,-3.619404733175,-6.918786406500001,-10.24647831915,-6.494171023350001,-0.0071793198749998685,-3.771005332475,-3.24525497855,-2.638512909425,-3.1516856253000003
2046.875,0.1673145592,-4.1805953979,-1.5880252122999998,-2.7944598198,-0.7510032058,-0.6103865504,-1.6921646595,-4.3974919319,-2.2534213066,-0.1219602823,-1.1034966707,-4.1399416924,-0.3527961373,-1.9068158865,0.75095254185,-0.3813097477,-4.1623476744,-3.5000025034,-3.2222291231,-3.9652838707,-7.9878854751500015,-12.002805233,-7.3532025814,1.15850037335,-4.757417202,-4.50389242175,-4.12836527825,-4.1831775903500015,0.014042399824999996,1.4364439845000003,-0.6543193906500001,0.18607899547500006,-1.721091777075,-1.877817004925,-2.7883417606250003,-2.750000715275001,-3.5068051219,-2.0567032694750003,-1.3511036715499998,1.400469034925,-1.0973281562499997,-0.410179451125
2054.6875,0.9010447264,-1.866250515,-5.3391709328,-5.0384550095,-4.4442644119,-5.181306838999999,-10.406084060700001,-15.9760665894,-9.8317203522,1.2691628933,-5.6585607529,-6.0186209679,-3.9098343849,-5.0508303642,0.24526144565000002,2.6205400228499998,-1.89524906875,-0.2834213971999999,-2.2947142422,-2.98078647255,-5.0799936056,-5.974961996100001,-6.28512978555,-1.9134234786000002,-3.2526678442999994,0.06888198855000027,-3.79844734075,-2.1082018018,-0.528301194325,1.959985613825,3.098044574275,3.2373826802,3.2851718068,3.304986501125,6.138014972225001,9.142826557174999,4.5316514969,0.01860043407500012,3.242473781125,2.8202295303500002,1.821037292475,2.6316121816500004
2062.5,0.6578374505,1.0604846478,-5.3785233498,-3.3613026142,-5.3404316902,-6.5719594955,-11.8521518707,-16.3474159241,-14.8236808777,-3.9488072395,-7.608832359299999,-4.002177715299998,-7.9496908188,-6.1232194901,-0.3056498468,3.53866147995,2.0337414741499997,2.974762857,3.3481144905,2.64468913155,4.2881444693000015,6.28284788135,1.7101004123999997,1.1957012415,1.7275303602499998,1.1365666389499998,-0.4862906933,1.0800467729500005,-0.1502655819,-0.3446159363000001,2.396496526925,1.2991696000000001,3.701279535875,3.98032064735,6.2830787301,7.807196140300001,8.16180205345,4.821236222975,3.90341064335,0.18703293799999965,3.88160833205,2.6114271954
2070.3125,0.2897450328,5.2110724449,-1.2716879845,0.9110707045,2.2519645691,0.1080714241,-1.8297951221,-3.4103708267000004,-6.4115195274,3.6605653763,-2.2035000324,-3.74548769,-4.8824157715,-2.8907368183,-0.05526971814999998,1.93130815025,2.8977439851,2.3149178028,5.107844829549999,4.97985482215,7.4861638546,9.639430284500001,10.03847432135,7.72904896735,4.5541534424000005,0.4429478645499996,3.96476932335,3.1146525890000003,0.17232882977499994,-4.22251701355,-1.233788251875,-2.4825679064,-2.8132663965249995,-1.7116157897,-2.1501235366249998,-3.153040051475,1.1214954554750003,-2.316527605075,-1.072409927875,-0.3608802556999999,0.413616061225,-0.5642036199500002
