Time,AF3,AF4,F7,F3,F4,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,AF3_Delta,AF4_Delta,F7_Delta,F3_Delta,F4_Delta,F8_Delta,FC5_Delta,FC6_Delta,T7_Delta,T8_Delta,P7_Delta,P8_Delta,O1_Delta,O2_Delta,AF3_Delta2,AF4_Delta2,F7_Delta2,F3_Delta2,F4_Delta2,F8_Delta2,FC5_Delta2,FC6_Delta2,T7_Delta2,T8_Delta2,P7_Delta2,P8_Delta2,O1_Delta2,O2_Delta2
8000.0,0.0661254153,-8.6470537186,-6.1645803452,-5.2134637833,-0.4580806792,-0.3744814396,-1.6477785109999998,-4.3956575394,-0.9250834584,-0.6643288732,-3.6333014965,-2.51994133,-6.2569975853,-8.730969429,0.0794102177,-3.4801387786999984,-3.6553173065,-2.7439398765,-2.8481043279000002,-3.9302852154,-4.3053812981,-9.3483171463,-7.654333770300001,-8.201812446099996,-7.027831316,-7.6377811431,-5.534297466300001,-5.9250383377,0.030325692150000014,3.7153763771499992,1.5810403824,1.70690774915,-0.1994592696499997,-0.3991094827500001,-0.05815410614999994,0.4402575492999983,-0.8729278146999988,-0.7358662188000018,0.7748600244499997,0.2948045729999995,2.7334916592000007,4.3554391861
8007.8125,0.145535633,-12.1271924973,-9.8198976517,-7.9574036598,-3.3061850071,-4.304766655,-5.9531598091,-13.7439746857,-8.5794172287,-8.866141319299999,-10.6611328125,-10.1577224731,-11.7912950516,-14.6560077667,0.10973590985,0.2352375984500004,-2.0742769241,-1.0370321273499998,-3.0475635975499995,-4.32939469815,-4.36353540425,-8.908059597000001,-8.527261585,-8.9376786649,-6.252971291550001,-7.3429765701,-2.8008058070999997,-1.5695991516000003,-0.039275307225,3.0355135202499994,2.4746901989,1.831609010675,1.125941142425,1.7223144769749998,2.1645950079,4.946869373325,3.0768598020250018,3.1786020696249984,3.11083090305,2.7252299785000003,3.0349822044500008,3.57759976385
8015.625,0.285597235,-8.1765785217,-10.3131341934,-7.287528038,-6.553207874299999,-9.0332708359,-10.374849319500001,-22.2117767334,-17.9796066284,-18.539686203,-16.1392440796,-17.2058944702,-11.8586091995,-11.8701677322,0.0008596032499999934,2.5908882617999995,1.2940630913,0.9192781448499998,-0.59622204305,-0.48565626145,0.023808717699999704,0.5454216003500001,-1.5006141662499992,-1.8446083068500003,-0.8061695099000001,-2.1873211861,0.5356669426000007,1.2301611899999996,-0.100211013125,-0.1443700790750002,2.095828890775,1.3072385787749998,3.0352403447,4.385925542575,4.474867522749999,9.1500982046,8.330852434025001,8.59666369855,5.685082614425001,6.362053871124999,2.112095236775001,0.7079989910000002
8023.4375,0.14725483949999998,-6.9454159737,-7.2317714691,-6.1188473701,-4.4986290932,-5.2760791779,-5.9055423737,-12.653131485,-11.580645561199999,-12.555357933,-12.2734718323,-14.5323648453,-10.7199611664,-12.195685386700001,-0.0906861164,-0.05350255970000006,2.11738085745,1.5774450301999998,3.02291709185,4.442456387,4.58619964125,9.3921368122,8.134443283049999,8.255648732200001,5.117193937300001,5.38113117215,1.4233846664500005,-0.15360116959999992,-0.01664707247499999,-0.2858446240249997,0.5806555151749999,1.1011464483750002,1.3026873022499998,1.025227069875,0.7030076384750003,1.0580635070749995,2.9685741663,3.47298830745,3.0000122189750003,4.853868693125,1.9546959996249995,1.989911794700001
8031.25,0.1042250022,-8.2835836411,-6.0783724785,-4.1326379776,-0.5073736906,-0.1483580619,-1.202450037,-3.427503109,-1.7107200622999998,-2.0283887386000004,-5.904856205,-6.443632125900002,-9.011839866599999,-12.1773700714,-0.032434541699999986,2.01919901375,2.45537412165,3.1215710416,2.00915256145,1.5647978782999998,1.4298239946500002,2.6615486145,4.43653416635,5.10136830805,5.19385492805,7.52041620015,4.445058941849998,5.209984779400001,-0.014519121474999999,1.9055919349500001,0.9189333319750004,0.555331885825,-1.8971760273,-3.2881827577999996,-3.0318874120749997,-6.2841157913,-4.9960585832249995,-5.1972819567,-1.6665983200000003,-1.1592887341749998,1.2636277377499996,2.8462792337
8039.0625,0.0823857561,-2.9070179462,-2.3210232258000003,0.1242947131,-0.4803239703,-2.1464834213,-3.0458943844,-7.330034256,-2.7075772285000004,-2.3526213169,-1.8857619762,0.508467555,-1.8298432827,-1.7757158278999998,-0.11972435935,3.7576813102,3.955247521400001,2.68810880185,-0.7714349627499999,-2.1339091286,-1.4775751829,-3.1760947704,-1.8576738834,-2.1389151812000002,1.7839972972999998,3.0625537038000004,3.95064014195,5.538957297800001,-0.04327640685,-2.3738133907749996,-1.1918805241499997,-2.4445550814,-1.11280445755,-0.3604727462249999,-0.06294447930000012,-0.07505536079999975,-1.829541146775,-2.6866878270999996,-3.52702832225,-5.557787120325,-4.3092480898000005,-5.945450544400001
8046.875,-0.1352237165,-0.7682210207,1.8321225643,1.2435796261,-2.0502436161,-4.4161763191,-4.1576004028,-9.7796926498,-5.4260678291,-6.306219101,-2.3368616104,-0.3185247183,-1.1105595827,-1.0994554758,-0.1189873554,-2.7284277677999995,0.07161307335000022,-1.7675391212,-0.21645635365,0.8438523858499999,1.30393503605,2.5114378929,0.7774518728000002,-0.2720073461500001,-1.8602017164500002,-3.5951580405000003,-4.17343723775,-6.680916309400001,0.104280631975,-4.529020965099999,-4.18079316615,-3.1984810829250003,1.0116313547,2.74307001755,2.090143769975,4.426973819700001,2.7488844394500003,2.954553246525,-1.70768225195,-3.2352572083499997,-4.61611670255,-6.7694541812
8054.6875,-0.1555889547,-8.363873481799999,-2.1777970791,-3.4107835293,-0.9132366776,-0.4587786496,-0.4380243123,-2.3071584702,-1.1526734829,-2.8966360092000003,-5.6061654091,-6.6818485260000005,-10.1767177582,-15.1375484467,0.0888369046,-5.300360619999998,-4.4063388108999995,-3.708853364,1.25182774665,3.3522309064999996,2.70271235705,5.677852869,3.6400949955,3.77019131185,-1.6313672066000002,-3.4079607129,-5.2815932631499996,-7.9999510646,0.10575722905,1.9114533067,-0.4925150275250001,0.836961019775,0.49065735935,0.04235501590000002,-0.40279978512500003,-0.533821701975,0.4013597965499999,1.418995022775,2.0366960466,3.2827723920250005,3.57652145625,5.493221521400001
8062.5,0.0424500927,-11.368942260699999,-6.9805550575,-6.174127101900001,0.4534118772,2.2882854939,1.2478243113,1.5760130882,1.8541221619,1.2341635226999998,-5.5995960236,-7.1344461441,-11.673746109000001,-17.099357605,0.0925271027,1.0944788456,-0.9134169817,-0.09361708164999992,0.7648583650499999,0.92856241765,0.4983354658,1.44379448895,1.5801714659000001,2.5659826994,2.21319037675,2.97038674355,2.97960567475,4.305526733400002,-0.046741296524999996,5.2534437775499985,4.012809418125,3.94242578745,-0.13254460694999998,-1.4206877947,-0.8845560550750001,-1.7099291086000001,-1.0004607439250002,-0.9333350658499998,2.5542429387750003,3.722328275425,5.0350240171000005,7.3052187860250015
8070.3125,0.0294652507,-6.174915790599999,-4.0046310425,-3.5980176926,0.6164800525,1.3983461857,0.5586466193,0.5804305077,2.0076694489,2.2353293896,-1.1797846556,-0.7410750389,-4.2175064087,-6.5264949799,-0.004645688449999998,5.206526935099999,3.61928002535,4.1759982109000005,0.98673853275,0.5108553171000001,0.9336002469,2.2579946518000003,1.6391735076499998,1.9035211801499998,3.4771186709500004,4.03669583795,4.7884547710500005,6.610486507450001,-0.0432007434,1.1348080039,1.69049328565,1.6508190631999995,-0.05893157422500006,-0.12297523767500007,0.3298837766000001,0.5974756479000001,-0.3688012957749999,-1.0121074915,-0.72900456935,-1.5568499863249998,-0.9904064536,-1.4232761263750004
